# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_deletion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
ANC_02442	GENE_ANC_02442	TRANSCRIPT_ANC_02442	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02443	GENE_ANC_02443	TRANSCRIPT_ANC_02443	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02444	GENE_ANC_02444	TRANSCRIPT_ANC_02444	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
ANC_02445	GENE_ANC_02445	TRANSCRIPT_ANC_02445	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
ANC_02446	GENE_ANC_02446	TRANSCRIPT_ANC_02446	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
ANC_02447	GENE_ANC_02447	TRANSCRIPT_ANC_02447	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
ANC_02448	GENE_ANC_02448	TRANSCRIPT_ANC_02448	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ANC_02449	GENE_ANC_02449	TRANSCRIPT_ANC_02449	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02450	GENE_ANC_02450	TRANSCRIPT_ANC_02450	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02451	GENE_ANC_02451	TRANSCRIPT_ANC_02451	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02452	GENE_ANC_02452	TRANSCRIPT_ANC_02452	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02453	GENE_ANC_02453	TRANSCRIPT_ANC_02453	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02454	GENE_ANC_02454	TRANSCRIPT_ANC_02454	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02460	GENE_ANC_02460	TRANSCRIPT_ANC_02460	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02461	GENE_ANC_02461	TRANSCRIPT_ANC_02461	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02462	GENE_ANC_02462	TRANSCRIPT_ANC_02462	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02463	GENE_ANC_02463	TRANSCRIPT_ANC_02463	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
ANC_02464	GENE_ANC_02464	TRANSCRIPT_ANC_02464	protein_coding	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0
ANC_02465	GENE_ANC_02465	TRANSCRIPT_ANC_02465	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
ANC_02466	GENE_ANC_02466	TRANSCRIPT_ANC_02466	protein_coding	0	0	1	3	0	0	0	3	0	1	0	0	0	0	0	0	0
ANC_02467	GENE_ANC_02467	TRANSCRIPT_ANC_02467	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
ANC_02468	GENE_ANC_02468	TRANSCRIPT_ANC_02468	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
ANC_02469	GENE_ANC_02469	TRANSCRIPT_ANC_02469	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
ANC_02470	GENE_ANC_02470	TRANSCRIPT_ANC_02470	protein_coding	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	4
ANC_02471	GENE_ANC_02471	TRANSCRIPT_ANC_02471	protein_coding	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	4
ANC_02472	GENE_ANC_02472	TRANSCRIPT_ANC_02472	protein_coding	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	1
ANC_02473	GENE_ANC_02473	TRANSCRIPT_ANC_02473	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02474	GENE_ANC_02474	TRANSCRIPT_ANC_02474	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02475	GENE_ANC_02475	TRANSCRIPT_ANC_02475	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ANC_02476	GENE_ANC_02476	TRANSCRIPT_ANC_02476	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02477	GENE_ANC_02477	TRANSCRIPT_ANC_02477	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02478	GENE_ANC_02478	TRANSCRIPT_ANC_02478	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02479	GENE_ANC_02479	TRANSCRIPT_ANC_02479	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02480	GENE_ANC_02480	TRANSCRIPT_ANC_02480	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02481	GENE_ANC_02481	TRANSCRIPT_ANC_02481	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02482	GENE_ANC_02482	TRANSCRIPT_ANC_02482	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02483	GENE_ANC_02483	TRANSCRIPT_ANC_02483	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02484	GENE_ANC_02484	TRANSCRIPT_ANC_02484	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02485	GENE_ANC_02485	TRANSCRIPT_ANC_02485	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02486	GENE_ANC_02486	TRANSCRIPT_ANC_02486	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02487	GENE_ANC_02487	TRANSCRIPT_ANC_02487	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02488	GENE_ANC_02488	TRANSCRIPT_ANC_02488	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02489	GENE_ANC_02489	TRANSCRIPT_ANC_02489	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02538	GENE_ANC_02538	TRANSCRIPT_ANC_02538	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
ANC_02539	GENE_ANC_02539	TRANSCRIPT_ANC_02539	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
ANC_02540	GENE_ANC_02540	TRANSCRIPT_ANC_02540	protein_coding	1	0	0	2	1	0	0	1	0	0	0	1	0	0	1	0	1
ANC_02541	GENE_ANC_02541	TRANSCRIPT_ANC_02541	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_02542	GENE_ANC_02542	TRANSCRIPT_ANC_02542	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_02543	GENE_ANC_02543	TRANSCRIPT_ANC_02543	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_02544	GENE_ANC_02544	TRANSCRIPT_ANC_02544	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02545	GENE_ANC_02545	TRANSCRIPT_ANC_02545	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02568	GENE_ANC_02568	TRANSCRIPT_ANC_02568	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02569	GENE_ANC_02569	TRANSCRIPT_ANC_02569	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02570	GENE_ANC_02570	TRANSCRIPT_ANC_02570	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02571	GENE_ANC_02571	TRANSCRIPT_ANC_02571	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02573	GENE_ANC_02573	TRANSCRIPT_ANC_02573	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02574	GENE_ANC_02574	TRANSCRIPT_ANC_02574	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02575	GENE_ANC_02575	TRANSCRIPT_ANC_02575	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02576	GENE_ANC_02576	TRANSCRIPT_ANC_02576	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
ANC_02577	GENE_ANC_02577	TRANSCRIPT_ANC_02577	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02578	GENE_ANC_02578	TRANSCRIPT_ANC_02578	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02579	GENE_ANC_02579	TRANSCRIPT_ANC_02579	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02580	GENE_ANC_02580	TRANSCRIPT_ANC_02580	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02581	GENE_ANC_02581	TRANSCRIPT_ANC_02581	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02582	GENE_ANC_02582	TRANSCRIPT_ANC_02582	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02588	GENE_ANC_02588	TRANSCRIPT_ANC_02588	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ANC_02589	GENE_ANC_02589	TRANSCRIPT_ANC_02589	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ANC_02590	GENE_ANC_02590	TRANSCRIPT_ANC_02590	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_02591	GENE_ANC_02591	TRANSCRIPT_ANC_02591	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ANC_02592	GENE_ANC_02592	TRANSCRIPT_ANC_02592	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ANC_02593	GENE_ANC_02593	TRANSCRIPT_ANC_02593	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ANC_02594	GENE_ANC_02594	TRANSCRIPT_ANC_02594	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ANC_02595	GENE_ANC_02595	TRANSCRIPT_ANC_02595	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ANC_02596	GENE_ANC_02596	TRANSCRIPT_ANC_02596	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ANC_02597	GENE_ANC_02597	TRANSCRIPT_ANC_02597	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ANC_02602	GENE_ANC_02602	TRANSCRIPT_ANC_02602	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02603	GENE_ANC_02603	TRANSCRIPT_ANC_02603	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02604	GENE_ANC_02604	TRANSCRIPT_ANC_02604	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02605	GENE_ANC_02605	TRANSCRIPT_ANC_02605	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02606	GENE_ANC_02606	TRANSCRIPT_ANC_02606	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02607	GENE_ANC_02607	TRANSCRIPT_ANC_02607	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02623	GENE_ANC_02623	TRANSCRIPT_ANC_02623	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02624	GENE_ANC_02624	TRANSCRIPT_ANC_02624	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02625	GENE_ANC_02625	TRANSCRIPT_ANC_02625	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02626	GENE_ANC_02626	TRANSCRIPT_ANC_02626	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02627	GENE_ANC_02627	TRANSCRIPT_ANC_02627	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02628	GENE_ANC_02628	TRANSCRIPT_ANC_02628	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
ANC_02629	GENE_ANC_02629	TRANSCRIPT_ANC_02629	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
ANC_02630	GENE_ANC_02630	TRANSCRIPT_ANC_02630	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
ANC_02631	GENE_ANC_02631	TRANSCRIPT_ANC_02631	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
ANC_02632	GENE_ANC_02632	TRANSCRIPT_ANC_02632	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02633	GENE_ANC_02633	TRANSCRIPT_ANC_02633	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02634	GENE_ANC_02634	TRANSCRIPT_ANC_02634	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ANC_02635	GENE_ANC_02635	TRANSCRIPT_ANC_02635	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02636	GENE_ANC_02636	TRANSCRIPT_ANC_02636	protein_coding	0	7	2	15	0	0	0	15	0	2	0	0	0	0	0	7	0
ANC_02637	GENE_ANC_02637	TRANSCRIPT_ANC_02637	protein_coding	0	8	6	10	0	0	0	1	0	6	0	0	0	0	0	8	9
ANC_02638	GENE_ANC_02638	TRANSCRIPT_ANC_02638	protein_coding	0	0	0	15	0	0	0	1	0	0	0	0	0	0	0	0	14
ANC_02639	GENE_ANC_02639	TRANSCRIPT_ANC_02639	protein_coding	0	0	1	14	0	0	0	0	0	1	0	0	0	0	0	0	14
ANC_02640	GENE_ANC_02640	TRANSCRIPT_ANC_02640	protein_coding	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	15
ANC_02641	GENE_ANC_02641	TRANSCRIPT_ANC_02641	protein_coding	0	0	0	15	0	0	0	15	0	0	0	0	0	0	0	0	0
ANC_02642	GENE_ANC_02642	TRANSCRIPT_ANC_02642	protein_coding	0	0	0	15	0	0	0	15	0	0	0	0	0	0	0	0	0
ANC_02643	GENE_ANC_02643	TRANSCRIPT_ANC_02643	protein_coding	0	0	0	13	0	0	0	13	0	0	0	0	0	0	0	0	0
ANC_02644	GENE_ANC_02644	TRANSCRIPT_ANC_02644	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02645	GENE_ANC_02645	TRANSCRIPT_ANC_02645	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02660	GENE_ANC_02660	TRANSCRIPT_ANC_02660	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02661	GENE_ANC_02661	TRANSCRIPT_ANC_02661	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02662	GENE_ANC_02662	TRANSCRIPT_ANC_02662	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02663	GENE_ANC_02663	TRANSCRIPT_ANC_02663	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02665	GENE_ANC_02665	TRANSCRIPT_ANC_02665	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02666	GENE_ANC_02666	TRANSCRIPT_ANC_02666	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02667	GENE_ANC_02667	TRANSCRIPT_ANC_02667	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02668	GENE_ANC_02668	TRANSCRIPT_ANC_02668	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02669	GENE_ANC_02669	TRANSCRIPT_ANC_02669	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ANC_02670	null.24	ANC_02670	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02671	GENE_ANC_02671	TRANSCRIPT_ANC_02671	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02672	GENE_ANC_02672	TRANSCRIPT_ANC_02672	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02742	GENE_ANC_02742	TRANSCRIPT_ANC_02742	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02743	GENE_ANC_02743	TRANSCRIPT_ANC_02743	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02744	GENE_ANC_02744	TRANSCRIPT_ANC_02744	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02745	GENE_ANC_02745	TRANSCRIPT_ANC_02745	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02766	GENE_ANC_02766	TRANSCRIPT_ANC_02766	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02767	GENE_ANC_02767	TRANSCRIPT_ANC_02767	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02768	GENE_ANC_02768	TRANSCRIPT_ANC_02768	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02769	GENE_ANC_02769	TRANSCRIPT_ANC_02769	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02770	GENE_ANC_02770	TRANSCRIPT_ANC_02770	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02771	GENE_ANC_02771	TRANSCRIPT_ANC_02771	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02772	GENE_ANC_02772	TRANSCRIPT_ANC_02772	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02773	GENE_ANC_02773	TRANSCRIPT_ANC_02773	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02774	GENE_ANC_02774	TRANSCRIPT_ANC_02774	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ANC_02775	GENE_ANC_02775	TRANSCRIPT_ANC_02775	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02776	GENE_ANC_02776	TRANSCRIPT_ANC_02776	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02777	GENE_ANC_02777	TRANSCRIPT_ANC_02777	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02778	GENE_ANC_02778	TRANSCRIPT_ANC_02778	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02785	GENE_ANC_02785	TRANSCRIPT_ANC_02785	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02786	GENE_ANC_02786	TRANSCRIPT_ANC_02786	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02787	GENE_ANC_02787	TRANSCRIPT_ANC_02787	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02788	GENE_ANC_02788	TRANSCRIPT_ANC_02788	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02789	GENE_ANC_02789	TRANSCRIPT_ANC_02789	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02790	GENE_ANC_02790	TRANSCRIPT_ANC_02790	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02791	GENE_ANC_02791	TRANSCRIPT_ANC_02791	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02792	GENE_ANC_02792	TRANSCRIPT_ANC_02792	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02793	GENE_ANC_02793	TRANSCRIPT_ANC_02793	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02794	GENE_ANC_02794	TRANSCRIPT_ANC_02794	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02824	GENE_ANC_02824	TRANSCRIPT_ANC_02824	protein_coding	1	10	8	5	0	0	0	0	0	8	0	1	0	0	1	10	5
ANC_02825	GENE_ANC_02825	TRANSCRIPT_ANC_02825	protein_coding	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	24
ANC_02826	GENE_ANC_02826	TRANSCRIPT_ANC_02826	protein_coding	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	24
ANC_02827	GENE_ANC_02827	TRANSCRIPT_ANC_02827	protein_coding	0	0	0	24	0	0	0	24	0	0	0	0	0	0	0	0	0
ANC_02828	GENE_ANC_02828	TRANSCRIPT_ANC_02828	protein_coding	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	24
ANC_02829	GENE_ANC_02829	TRANSCRIPT_ANC_02829	protein_coding	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	24
ANC_02878	GENE_ANC_02878	TRANSCRIPT_ANC_02878	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ANC_02879	GENE_ANC_02879	TRANSCRIPT_ANC_02879	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_02880	GENE_ANC_02880	TRANSCRIPT_ANC_02880	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ANC_02881	GENE_ANC_02881	TRANSCRIPT_ANC_02881	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_02882	GENE_ANC_02882	TRANSCRIPT_ANC_02882	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_02883	GENE_ANC_02883	TRANSCRIPT_ANC_02883	protein_coding	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
ANC_02884	GENE_ANC_02884	TRANSCRIPT_ANC_02884	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_02885	GENE_ANC_02885	TRANSCRIPT_ANC_02885	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_02886	GENE_ANC_02886	TRANSCRIPT_ANC_02886	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ANC_02887	GENE_ANC_02887	TRANSCRIPT_ANC_02887	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_02892	GENE_ANC_02892	TRANSCRIPT_ANC_02892	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02893	GENE_ANC_02893	TRANSCRIPT_ANC_02893	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02894	GENE_ANC_02894	TRANSCRIPT_ANC_02894	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02895	GENE_ANC_02895	TRANSCRIPT_ANC_02895	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02896	GENE_ANC_02896	TRANSCRIPT_ANC_02896	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ANC_02897	GENE_ANC_02897	TRANSCRIPT_ANC_02897	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02898	GENE_ANC_02898	TRANSCRIPT_ANC_02898	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02899	GENE_ANC_02899	TRANSCRIPT_ANC_02899	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02900	GENE_ANC_02900	TRANSCRIPT_ANC_02900	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02901	GENE_ANC_02901	TRANSCRIPT_ANC_02901	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02902	GENE_ANC_02902	TRANSCRIPT_ANC_02902	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02903	GENE_ANC_02903	TRANSCRIPT_ANC_02903	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02904	GENE_ANC_02904	TRANSCRIPT_ANC_02904	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02905	GENE_ANC_02905	TRANSCRIPT_ANC_02905	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02913	GENE_ANC_02913	TRANSCRIPT_ANC_02913	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
ANC_02914	GENE_ANC_02914	TRANSCRIPT_ANC_02914	protein_coding	1	1	1	0	0	0	0	0	0	1	0	1	0	0	1	1	0
ANC_02915	GENE_ANC_02915	TRANSCRIPT_ANC_02915	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
ANC_02916	GENE_ANC_02916	TRANSCRIPT_ANC_02916	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
ANC_02917	GENE_ANC_02917	TRANSCRIPT_ANC_02917	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
ANC_02918	GENE_ANC_02918	TRANSCRIPT_ANC_02918	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
ANC_02919	GENE_ANC_02919	TRANSCRIPT_ANC_02919	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
ANC_02921	GENE_ANC_02921	TRANSCRIPT_ANC_02921	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02922	GENE_ANC_02922	TRANSCRIPT_ANC_02922	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02923	GENE_ANC_02923	TRANSCRIPT_ANC_02923	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
